hs_code,hs6,hs4,hs2,product_name
0305440000,030544,0305,03,"틸라피아[오레오크로미스(Oreochromis)속], 메기[판가시우스(Pangasius)속ㆍ실루러스(Silurus)속ㆍ클라리아스(Clarias)속ㆍ익타루러스(Ictalurus)속], 잉어[사이프리너스(Cyprinus)속ㆍ카라시우스(Carassius)속ㆍ크테노파린고돈 이델루스(Ctenopharyngodon idellus)ㆍ하이포프탈미크티스(Hypophthalmichthys)속ㆍ시리누스(Cirrhinus)속ㆍ마일로파린고돈 피세우스(Mylopharyngodon piceus)ㆍ카틀라 카틀라(Catla catla)ㆍ라베오(Labeo)속ㆍ오스테오킬루스 하셀티(Osteochilus hasselti)ㆍ렙토바르부스 호에베니(Leptobarbus hoeveni)ㆍ메갈로브라마(Megalobrama)속], 뱀장어[앙귈라(Anguilla)속], 나일 퍼치[라테스 니로티쿠스(Lates niloticus)], 가물치[카나(Channa)속]"
0305491000,030549,0305,03,멸치
0305492000,030549,0305,03,명태
0305499000,030549,0305,03,기타
0305510000,030551,0305,03,대구[가두스 모르화(Gadus morhua)ㆍ가두스 오각(Gadus ogac)ㆍ가두스 마크로세팔루스(Gadus macrocephalus)]
0305520000,030552,0305,03,"틸라피아[오레오크로미스(Oreochromis)속], 메기[판가시우스(Pangasius)속ㆍ실루러스(Silurus)속ㆍ클라리아스(Clarias)속ㆍ익타루러스(Ictalurus)속], 잉어[사이프리너스(Cyprinus)속ㆍ카라시우스(Carassius)속ㆍ크테노파린고돈 이델루스(Ctenopharyngodon idellus)ㆍ하이포프탈미크티스(Hypophthalmichthys)속ㆍ시리누스(Cirrhinus)속ㆍ마일로파린고돈 피세우스(Mylopharyngodon piceus)ㆍ카틀라 카틀라(Catla catla)ㆍ라베오(Labeo)속ㆍ오스테오킬루스 하셀티(Osteochilus hasselti)ㆍ렙토바르부스 호에베니(Leptobarbus hoeveni)ㆍ메갈로브라마(Megalobrama)속], 뱀장어[앙귈라(Anguilla)속], 나일 퍼치[라테스 니로티쿠스(Lates niloticus)], 가물치[카나(Channa)속]"
0305530000,030553,0305,03,대구[가두스 모르화(Gadus morhua)ㆍ가두스 오각(Gadus ogac)ㆍ가두스 마크로세팔루스(Gadus macrocephalus)] 이외의 브레그마세로티대(Bregmacerotidae)과ㆍ유클리티대(Euclichthyidae)과ㆍ가디대(Gadidae)과ㆍ마크로우리대(Macrouridae)과ㆍ멜라노니대(Melanonidae)과ㆍ메르루치대(Merlucciidae)과ㆍ모리대(Moridae)과ㆍ무라에놀레피디대(Muraenolepididae)과의 어류
0305531000,030553,0305,03,명태(북어)
0305539000,030553,0305,03,기타
0305541000,030554,0305,03,멸치[엔그라울리스(Engraulis)속]
0305549000,030554,0305,03,기타
0305593000,030559,0305,03,명태(북어)
0305594000,030559,0305,03,조기(굴비)
0305595000,030559,0305,03,복어
0305596000,030559,0305,03,갯장어
0305597000,030559,0305,03,까나리
0305598000,030559,0305,03,베도라치(실치)
0305599000,030559,0305,03,기타
0305610000,030561,0305,03,청어[클루페아 하렌구스(Clupea harengus)ㆍ클루페아 팔라시(Clupea pallasii)]
0305620000,030562,0305,03,대구[가두스 모르화(Gadus morhua)ㆍ가두스 오각(Gadus ogac)ㆍ가두스 마크로세팔루스(Gadus macrocephalus)]
0305631000,030563,0305,03,멸치젓
0305639000,030563,0305,03,기타
0305640000,030564,0305,03,"틸라피아[오레오크로미스(Oreochromis)속], 메기[판가시우스(Pangasius)속ㆍ실루러스(Silurus)속ㆍ클라리아스(Clarias)속ㆍ익타루러스(Ictalurus)속], 잉어[사이프리너스(Cyprinus)속ㆍ카라시우스(Carassius)속ㆍ크테노파린고돈 이델루스(Ctenopharyngodon idellus)ㆍ하이포프탈미크티스(Hypophthalmichthys)속ㆍ시리누스(Cirrhinus)속ㆍ마일로파린고돈 피세우스(Mylopharyngodon piceus)ㆍ카틀라 카틀라(Catla catla)ㆍ라베오(Labeo)속ㆍ오스테오킬루스 하셀티(Osteochilus hasselti)ㆍ렙토바르부스 호에베니(Leptobarbus hoeveni)ㆍ메갈로브라마(Megalobrama)속], 뱀장어[앙귈라(Anguilla)속], 나일 퍼치[라테스 니로티쿠스(Lates niloticus)], 가물치[카나(Channa)속]"
0305691000,030569,0305,03,연어
0305692000,030569,0305,03,송어
0305693000,030569,0305,03,갈치
0305694000,030569,0305,03,정어리
0305695000,030569,0305,03,고등어
0305696000,030569,0305,03,조기
0305698000,030569,0305,03,꽁치(학꽁치를 포함한다)
0305699000,030569,0305,03,기타
0305711000,030571,0305,03,훈제한 것
0305712000,030571,0305,03,건조한 것
0305713000,030571,0305,03,염장이나 염수장한 것
0305720000,030572,0305,03,어류의 머리ㆍ꼬리ㆍ부레
0305721000,030572,0305,03,대구[가두스 모르화(Gadus morhua)ㆍ가두스 오각(Gadus ogac)ㆍ가두스 마크로세팔루스(Gadus macrocephalus)]의 것
0305729000,030572,0305,03,기타
0305790000,030579,0305,03,기타
0306111000,030611,0306,03,훈제한 것
0306119000,030611,0306,03,기타
0306121000,030612,0306,03,훈제한 것
0306121010,030612,0306,03,밀폐용기에 넣은 것
0306129000,030612,0306,03,기타
0306141010,030614,0306,03,훈제한 것
0306141011,030614,0306,03,밀폐용기에 넣은 것
0306141090,030614,0306,03,기타
0306142000,030614,0306,03,왕게
0306142090,030614,0306,03,기타
0306143010,030614,0306,03,훈제한 것
0306143090,030614,0306,03,기타
0306149010,030614,0306,03,훈제한 것
0306149090,030614,0306,03,기타
0306159000,030615,0306,03,기타
0306161090,030616,0306,03,기타
0306169090,030616,0306,03,기타
0306171010,030617,0306,03,훈제한 것
0306171090,030617,0306,03,기타
0306179010,030617,0306,03,훈제한 것
0306179090,030617,0306,03,기타
0306179091,030617,0306,03,흰다리새우[리토페나에우스 바나메이(Litopenaeus vannamei)]
0306179099,030617,0306,03,기타
0306191000,030619,0306,03,훈제한 것
0306199000,030619,0306,03,기타
0306310000,030631,0306,03,닭새우류[팔리누루스(Palinurus)속ㆍ파누리루스(Panulirus)속ㆍ자수스(Jasus)속]
0306320000,030632,0306,03,바닷가재[호마루스(Homarus)속]
0306331000,030633,0306,03,꽃게[포르투누스 트리투버큘라투스(Portunus trituberculatus)]
0306332000,030633,0306,03,대게
0306339000,030633,0306,03,기타
0306350000,030635,0306,03,냉수성(冷水性) 새우류[판달러스(Pandalus)속ㆍ크란곤 크란곤(Crangon crangon)]
0306360000,030636,0306,03,그 밖의 새우류
0306390000,030639,0306,03,기타
0306910000,030691,0306,03,닭새우류[팔리누루스(Palinurus)속ㆍ파누리루스(Panulirus)속ㆍ자수스(Jasus)속]
0306912000,030691,0306,03,건조한 것
0306913000,030691,0306,03,염장이나 염수장한 것
0306923000,030692,0306,03,염장이나 염수장한 것
0306930000,030693,0306,03,게
0306932000,030693,0306,03,건조한 것
0306933000,030693,0306,03,염장이나 염수장한 것
0306934011,030693,0306,03,밀폐용기에 넣은 것
0306934090,030693,0306,03,기타
0306940000,030694,0306,03,노르웨이 바닷가재[네프로프스 노르베지쿠스(Nephrops norvegicus)]
0306951020,030695,0306,03,건조한 것
0306951030,030695,0306,03,염장이나 염수장한 것
0306951040,030695,0306,03,훈제한 것
0306959020,030695,0306,03,건조한 것
0306959030,030695,0306,03,염장이나 염수장한 것
0306959040,030695,0306,03,훈제한 것
0306992000,030699,0306,03,건조한 것
0306993000,030699,0306,03,염장이나 염수장한 것
0306994000,030699,0306,03,훈제한 것
0307111010,030711,0307,03,종패용
0307111090,030711,0307,03,기타
0307119000,030711,0307,03,기타
0307120000,030712,0307,03,냉동한 것
0307192000,030719,0307,03,건조한 것
0307193000,030719,0307,03,염장이나 염수장한 것
0307194000,030719,0307,03,훈제한 것
0307210000,030721,0307,03,"살아 있는 것, 신선한 것, 냉장한 것"
0307211000,030721,0307,03,펙텐(Pecten)ㆍ클라미스(Chlamys)ㆍ플라코펙텐(Placopecten)속의 것
0307219000,030721,0307,03,기타
0307220000,030722,0307,03,냉동한 것
0307221000,030722,0307,03,펙텐(Pecten)ㆍ클라미스(Chlamys)ㆍ플라코펙텐(Placopecten)속의 것
0307229000,030722,0307,03,기타
0307291000,030729,0307,03,펙텐(Pecten)ㆍ클라미스(Chlamys)ㆍ플라코펙텐(Placopecten)속의 것
0307292000,030729,0307,03,건조한 것
0307293000,030729,0307,03,염장이나 염수장한 것
0307294000,030729,0307,03,훈제한 것
0307299000,030729,0307,03,기타
0307310000,030731,0307,03,"살아 있는 것, 신선한 것, 냉장한 것"
0307320000,030732,0307,03,냉동한 것
0307392000,030739,0307,03,건조한 것
0307393000,030739,0307,03,훈제한 것
0307399000,030739,0307,03,기타
0307421010,030742,0307,03,세피아 오피시날리스(Sepia officinalis)ㆍ로시아 마크로소마(Rossia macrosoma)ㆍ세피올라(Sepiola)속
0307421090,030742,0307,03,기타
0307422010,030742,0307,03,옴마스트레페스(Ommastrephes)속ㆍ로리고(Loligo)속ㆍ노토토다루스(Nototodarus)속ㆍ세피오투디스(Sepioteuthis)속
0307422090,030742,0307,03,기타
0307431010,030743,0307,03,세피아 오피시날리스(Sepia officinalis)ㆍ로시아 마크로소마(Rossia macrosoma)ㆍ세피올라(Sepiola)속
0307431090,030743,0307,03,기타
0307432010,030743,0307,03,옴마스트레페스(Ommastrephes)속ㆍ로리고(Loligo)속ㆍ노토토다루스(Nototodarus)속ㆍ세피오투디스(Sepioteuthis)속
0307432090,030743,0307,03,기타
0307492010,030749,0307,03,갑오징어[세피아 오피시날리스(Sepia officinalis)ㆍ로시아 마크로소마(Rossia macrosoma)ㆍ세피올라(Sepiola)속]와 오징어[옴마스트레페스(Ommastrephes)속ㆍ로리고(Loligo)속ㆍ노토토다루스(Nototodarus)속ㆍ세피오투디스(Sepioteuthis)속]
0307492090,030749,0307,03,기타
0307493010,030749,0307,03,갑오징어[세피아 오피시날리스(Sepia officinalis)ㆍ로시아 마크로소마(Rossia macrosoma)ㆍ세피올라(Sepiola)속]와 오징어[옴마스트레페스(Ommastrephes)속ㆍ로리고(Loligo)속ㆍ노토토다루스(Nototodarus)속ㆍ세피오투디스(Sepioteuthis)속]
0307493090,030749,0307,03,기타
0307494010,030749,0307,03,갑오징어[세피아 오피시날리스(Sepia officinalis)ㆍ로시아 마크로소마(Rossia macrosoma)ㆍ세피올라(Sepiola)속]와 오징어[옴마스트레페스(Ommastrephes)속ㆍ로리고(Loligo)속ㆍ노토토다루스(Nototodarus)속ㆍ세피오투디스(Sepioteuthis)속]
0307494090,030749,0307,03,기타
0307511000,030751,0307,03,낙지
0307512000,030751,0307,03,주꾸미
0307519000,030751,0307,03,기타
0307521000,030752,0307,03,문어
0307522000,030752,0307,03,낙지
0307523000,030752,0307,03,주꾸미
0307529000,030752,0307,03,기타
0307592000,030759,0307,03,건조한 것
0307593000,030759,0307,03,훈제한 것
0307599000,030759,0307,03,기타
0307600000,030760,0307,03,달팽이(바다달팽이는 제외한다)
0307601000,030760,0307,03,훈제한 것
0307609000,030760,0307,03,기타
0307711000,030771,0307,03,백합
0307711090,030771,0307,03,기타
0307712010,030771,0307,03,종패용
0307712090,030771,0307,03,기타
0307713000,030771,0307,03,새조개
0307714000,030771,0307,03,바지락
0307715000,030771,0307,03,개조개
0307719000,030771,0307,03,기타
0307721000,030772,0307,03,새조개
0307722000,030772,0307,03,개량조개
0307723000,030772,0307,03,바지락
0307724000,030772,0307,03,피조개
0307725000,030772,0307,03,개조개
0307729000,030772,0307,03,기타
0307792010,030779,0307,03,개량조개
0307792020,030779,0307,03,바지락
0307792090,030779,0307,03,기타
0307793010,030779,0307,03,개량조개
0307793020,030779,0307,03,바지락
0307793030,030779,0307,03,개조개
0307793090,030779,0307,03,기타
0307794090,030779,0307,03,기타
0307810000,030781,0307,03,"살아있거나, 신선하거나 냉장한 전복[할리오티스(Haliotis)속]"
0307820000,030782,0307,03,"살아있거나, 신선하거나 냉장한 수정고둥류[스트롬버스(Strombus)속]"
0307830000,030783,0307,03,냉동한 전복[할리오티스(Haliotis)속]
0307840000,030784,0307,03,냉동한 수정고둥류[스트롬버스(Strombus)속]
0307871000,030787,0307,03,건조한 것
0307872000,030787,0307,03,염장이나 염수장한 것
0307873000,030787,0307,03,훈제한 것
0307883000,030788,0307,03,훈제한 것
0307911000,030791,0307,03,소라
0307912090,030791,0307,03,기타
0307913000,030791,0307,03,조개관자
0307914000,030791,0307,03,재첩
0307919000,030791,0307,03,기타
0307921000,030792,0307,03,조개관자
0307922000,030792,0307,03,소라
0307929000,030792,0307,03,기타
0307992100,030799,0307,03,조개관자
0307992900,030799,0307,03,기타
0307993000,030799,0307,03,염장이나 염수장한 것
0307993900,030799,0307,03,기타
0307994110,030799,0307,03,밀폐용기에 넣은 것
0307994120,030799,0307,03,밀폐용기에 넣지 않은 것
0307994900,030799,0307,03,기타
0308110000,030811,0308,03,"살아 있는 것, 신선한 것, 냉장한 것"
0308120000,030812,0308,03,냉동한 것
0308192000,030819,0308,03,건조한 것
0308193000,030819,0308,03,염장이나 염수장한 것
0308210000,030821,0308,03,"살아 있는 것, 신선한 것, 냉장한 것"
0308220000,030822,0308,03,냉동한 것
0308292000,030829,0308,03,건조한 것
0308293000,030829,0308,03,염장이나 염수장한 것
0308301000,030830,0308,03,"살아 있는 것, 신선한 것, 냉장한 것"
0308302000,030830,0308,03,냉동한 것
0308303000,030830,0308,03,건조한 것
0308304000,030830,0308,03,염장이나 염수장한 것
0308901011,030890,0308,03,종묘(種苗)
0308901019,030890,0308,03,기타
0308901090,030890,0308,03,기타
0308902010,030890,0308,03,우렁쉥이(멍게)
0308902090,030890,0308,03,기타
0308903000,030890,0308,03,건조한 것
0308903090,030890,0308,03,기타
0308904000,030890,0308,03,염장이나 염수장한 것
0308905000,030890,0308,03,훈제한 것
0309100000,030910,0309,03,어류의 것
0309901000,030990,0309,03,갑각류의 것
0309902000,030990,0309,03,연체동물의 것
0309909000,030990,0309,03,기타
0401100000,040110,0401,04,지방분이 전 중량의 100분의 1 이하인 것
0401200000,040120,0401,04,지방분이 전 중량의 100분의 1 초과 100분의 6 이하인 것
0401401000,040140,0401,04,냉동크림
0401409000,040140,0401,04,기타
0401501000,040150,0401,04,냉동크림
0401509000,040150,0401,04,기타
0402101010,040210,0402,04,탈지(脫脂)분유
0402101090,040210,0402,04,기타
0402109000,040210,0402,04,기타
0402211000,040221,0402,04,전지분유
0402219000,040221,0402,04,기타
0402290000,040229,0402,04,기타
0402911000,040291,0402,04,무가당연유(無加糖煉乳)
0402919000,040291,0402,04,기타
0402991000,040299,0402,04,가당연유(加糖煉乳)
0402999000,040299,0402,04,기타
0403101000,040310,0403,04,액체 상태인 것
0403102000,040310,0403,04,냉동한 것
0403109000,040310,0403,04,기타
0403201000,040320,0403,04,액체 상태인 것
0403202000,040320,0403,04,냉동한 것
0403209000,040320,0403,04,기타
0403901000,040390,0403,04,버터밀크
0403902000,040390,0403,04,응고밀크와 응고크림
0403903000,040390,0403,04,케피어(kephir)
0403909000,040390,0403,04,기타
0404101011,040410,0404,04,사료용
0404101019,040410,0404,04,기타
0404101091,040410,0404,04,사료용
0404101099,040410,0404,04,기타
0404102111,040410,0404,04,사료용
0404102119,040410,0404,04,기타
0404102121,040410,0404,04,사료용
0404102129,040410,0404,04,기타
0404102131,040410,0404,04,사료용
0404102139,040410,0404,04,기타
0404102191,040410,0404,04,사료용
0404102199,040410,0404,04,기타
0404102910,040410,0404,04,사료용
0404102990,040410,0404,04,기타
0404901000,040490,0404,04,지방분이 전 중량의 100분의 1.5 이하인 것
0404902000,040490,0404,04,지방분이 전 중량의 100분의 1.5를 초과하는 것
0405100000,040510,0405,04,버터
0405200000,040520,0405,04,데어리 스프레드(dairy spread)
0405900000,040590,0405,04,기타
0406101010,040610,0406,04,모차렐라 치즈(Mozzarella cheese)
0406101020,040610,0406,04,크림 치즈
0406101090,040610,0406,04,기타
0406102000,040610,0406,04,커드(curd)
0406200000,040620,0406,04,갈았거나 가루 모양으로 한 모든 종류의 치즈
0406300000,040630,0406,04,가공치즈(갈았거나 가루 모양의 것은 제외한다)
0406400000,040640,0406,04,블루바인 치즈(blue-veined cheese)와 페니실리움 로우크포티(Penicillium roqueforti)로 생산된 바인(vein)을 함유한 그 밖의 치즈
0406901000,040690,0406,04,체더 치즈(Cheddar cheese)
0406902000,040690,0406,04,하우다 치즈(Gouda cheese)
0406903000,040690,0406,04,카망베르 치즈(Camembert cheese)
0406904000,040690,0406,04,에멘탈 치즈(Emmental cheese)
0406909000,040690,0406,04,기타
0407110000,040711,0407,04,닭[갈루스 도메스티쿠스(Gallus domesticus)종으로 한정한다]의 것
0407190000,040719,0407,04,기타
0407210000,040721,0407,04,닭[갈루스 도메스티쿠스(Gallus domesticus)종으로 한정한다]의 것
0407290000,040729,0407,04,기타
0407900000,040790,0407,04,기타
0408110000,040811,0408,04,건조한 것
0408190000,040819,0408,04,기타
0408910000,040891,0408,04,건조한 것
0408991000,040899,0408,04,닭[갈루스 도메스티쿠스(Gallus domesticus)종으로 한정한다]의 것
0408999000,040899,0408,04,기타
0409000000,040900,0409,04,천연꿀
0410002000,041000,0410,04,칼새둥지
0410003000,041000,0410,04,로열젤리
0410009000,041000,0410,04,기타
0410100000,041010,0410,04,곤충
0410901000,041090,0410,04,칼새둥지
0410902000,041090,0410,04,로열젤리
0410909000,041090,0410,04,기타
0501000000,050100,0501,05,"사람 머리카락(가공하지 않은 것으로 한정하며, 세척이나 세정을 했는지에 상관없다)과 그 웨이스트(waste)"
0502100000,050210,0502,05,돼지털ㆍ멧돼지털과 이들의 웨이스트(waste)
0502900000,050290,0502,05,기타
0502902000,050290,0502,05,염소털
0502909000,050290,0502,05,기타
0504001010,050400,0504,05,소의 것
0504001021,050400,0504,05,소시지 케이싱용
0504001029,050400,0504,05,기타
